Date,Timestamp,Open,High,Low,Close,Volume
20200410,19:00:00,108.43,108.433,108.398,108.416,3325.0800113678
20200410,20:00:00,108.417,108.477,108.411,108.453,6356.38001811504
20200410,21:00:00,108.452,108.461,108.411,108.458,5183.64999675751
20200410,22:00:00,108.458,108.471,108.406,108.449,5087.67998206615
20200410,23:00:00,108.447,108.447,108.408,108.411,3195.24000036716
20200411,00:00:00,108.412,108.429,108.384,108.394,12323.6200604439
20200411,01:00:00,108.393,108.397,108.344,108.362,7796.74001336098
20200411,02:00:00,108.362,108.421,108.357,108.404,8479.74992346764
20200411,03:00:00,108.404,108.428,108.381,108.381,3120.9299621582
20200411,04:00:00,108.381,108.437,108.367,108.392,8387.93999445438
20200411,05:00:00,108.391,108.452,108.338,108.338,10023.1999793649
20200413,06:00:00,108.383,108.498,108.369,108.443,236.270000457764
20200413,07:00:00,108.448,108.526,108.265,108.326,5888.17000234872
20200413,08:00:00,108.326,108.388,108.252,108.342,8696.04002797604
20200413,09:00:00,108.342,108.381,108.204,108.216,8379.46002340317
20200413,10:00:00,108.218,108.232,107.994,108.115,8321.09003281593
20200413,11:00:00,108.115,108.176,108.067,108.097,5846.83002722263
20200413,12:00:00,108.098,108.125,108.041,108.057,3621.35001695156
20200413,13:00:00,108.058,108.058,107.853,107.889,6289.36003291607
20200413,14:00:00,107.889,107.951,107.853,107.941,4229.5500177145
20200413,15:00:00,107.941,107.941,107.795,107.839,7064.08001065254
20200413,16:00:00,107.84,107.892,107.792,107.887,6030.97995150089
20200413,17:00:00,107.887,108.026,107.877,107.95,7183.74992835522
20200413,18:00:00,107.951,108.017,107.933,107.95,3519.39997136593
20200413,19:00:00,107.951,108.087,107.95,108.02,6445.23997282982
20200413,20:00:00,108.021,108.071,107.838,107.859,4786.59998202324
20200413,21:00:00,107.862,107.98,107.862,107.902,6444.65002250671
20200413,22:00:00,107.902,107.935,107.817,107.833,10150.970037818
20200413,23:00:00,107.833,107.86,107.682,107.739,10906.2800791264
20200414,00:00:00,107.738,107.755,107.564,107.594,7764.73004353046
20200414,01:00:00,107.593,107.676,107.554,107.577,6004.09002673626
20200414,02:00:00,107.577,107.612,107.522,107.555,5416.92003118992
20200414,03:00:00,107.555,107.574,107.5,107.512,5142.71002388
20200414,04:00:00,107.513,107.678,107.512,107.66,5758.83002078533
20200414,05:00:00,107.661,107.76,107.656,107.75,2312.59001010656
20200414,06:00:00,107.748,107.764,107.696,107.729,1456.61999928951
20200414,07:00:00,107.721,107.733,107.683,107.697,2017.95000033826
20200414,08:00:00,107.693,107.71,107.582,107.625,3891.20000910759
20200414,09:00:00,107.626,107.675,107.535,107.602,9710.47004842758
20200414,10:00:00,107.603,107.67,107.557,107.655,8222.24004209042
20200414,11:00:00,107.655,107.673,107.585,107.672,7822.78003907204
20200414,12:00:00,107.671,107.678,107.612,107.617,3591.1200209856
20200414,13:00:00,107.618,107.758,107.617,107.693,4361.6500262022
20200414,14:00:00,107.693,107.737,107.659,107.711,4505.18002355099
20200414,15:00:00,107.71,107.755,107.656,107.68,7231.94000768662
20200414,16:00:00,107.681,107.718,107.653,107.672,6625.50000107288
20200414,17:00:00,107.67,107.67,107.557,107.56,4133.15999794006
20200414,18:00:00,107.562,107.571,107.381,107.451,5948.54999637604
20200414,19:00:00,107.45,107.536,107.427,107.429,4972.58998715878
20200414,20:00:00,107.429,107.442,107.301,107.311,6146.46998345852
20200414,21:00:00,107.309,107.386,107.238,107.367,8469.9099316597
20200414,22:00:00,107.37,107.447,107.257,107.279,9275.02996504307
20200414,23:00:00,107.28,107.324,107.172,107.215,9160.08997678757
20200415,00:00:00,107.214,107.236,107.056,107.083,7012.89000225067
20200415,01:00:00,107.084,107.162,107.047,107.086,5561.99001193047
20200415,02:00:00,107.087,107.122,106.98,106.991,5082.33000123501
20200415,03:00:00,106.992,107.2,106.992,107.17,6254.82002973557
20200415,04:00:00,107.17,107.229,107.133,107.141,6877.56003272533
20200415,05:00:00,107.144,107.234,107.135,107.204,2653.70001757145
20200415,06:00:00,107.203,107.21,107.12,107.122,686.600001633167
